,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,target
822,-400.4215,48.606197,-12.256245,4.5509534,-0.82437485,5.5887675,-21.644083,2.5965917,-18.8947,7.8465357,-22.228645,-0.74433625,-6.0637527,3.449055,-5.5877566,3.8638105,-5.0239744,5.8345046,4.299377,2.503005,8.1885605,25.758152,25.019709,24.233606,13.491647,4.072288,-4.8633437,2.3169703,3.6181662,5.277667,4
823,-446.95667,41.180084,0.7264855,13.481915,1.0507462,8.371231,-15.514331,7.392006,-20.797401,4.1632423,-19.653326,-0.9081426,-7.9661517,6.3378677,-6.1691074,3.2221715,-1.8942865,8.889761,-0.09175715,0.34506515,0.20417151,10.663754,9.611397,22.00844,21.852913,21.441664,11.296683,10.039136,-2.462224,4.1466126,4
824,-458.94672,49.095535,3.864952,2.9059522,-6.452776,6.9386573,-18.577904,0.7309264,-20.979078,4.333386,-19.960073,-2.623826,-6.2273645,6.819376,-2.5226467,7.9529977,-3.0882292,14.852018,0.5333605,6.648026,4.120564,16.278633,6.1530313,21.012411,14.836918,14.080282,3.9424455,8.396772,-0.07719188,6.5248775,4
825,-428.28094,52.030033,0.6788235,13.166337,-2.2889533,3.9992025,-26.14033,3.97214,-20.57834,5.1903124,-25.800055,-2.7992258,-6.2244887,5.1430845,-7.1105213,2.7838695,-4.0973396,5.321374,-1.5443652,-2.9666846,-4.49993,5.475339,0.34393007,17.072206,25.849848,28.538313,25.716528,22.677118,2.932213,-0.23198177,4
826,-440.19095,73.72454,6.483955,-11.530934,-15.057283,10.800589,-19.703032,6.6453114,-15.354789,4.003691,-19.57248,0.9714555,-10.895691,6.0686703,-5.7402606,3.3510191,-6.251776,3.671405,0.39754423,-4.4122195,-2.2610872,11.023549,8.518593,22.523676,21.173412,22.482128,14.837729,11.288128,2.102223,7.8119855,4
827,-404.30038,67.39906,-8.014325,-11.97109,-12.300423,9.476298,-23.602108,3.878926,-18.155684,3.695372,-20.058424,0.7590254,-14.196599,4.546595,-8.603,1.0437063,-5.6123767,6.3955817,1.0132717,-0.9174681,7.0860157,20.587608,16.092596,28.704218,25.255825,17.821812,4.6127243,1.568927,0.41029593,6.6430726,4
828,-435.46634,41.367596,6.0472217,4.9103684,-7.925377,14.318544,-12.352631,6.2030897,-20.176008,6.308904,-27.137094,4.072781,-13.162637,4.476448,-2.5503993,4.5975394,-3.781574,7.8948574,-0.67067945,2.6412432,-2.5732427,10.460856,13.436126,20.860514,23.841959,25.599247,10.868181,10.180527,-0.7953874,1.4187577,4
829,-445.7334,74.41251,8.796908,-9.390341,-4.291377,10.56615,-24.507864,1.5735682,-19.34506,-5.188232,-22.190475,-0.0744061,-14.248865,8.052729,-10.321604,5.0805044,-1.9940727,3.3226833,-1.6158128,-1.7423233,-2.3529763,10.610321,10.750833,27.776371,32.62468,29.114334,18.94433,7.520533,-6.7206683,1.0251759,4
830,-437.5982,72.583855,3.1449437,-11.129508,-8.385066,14.011553,-23.420498,3.2293937,-14.833754,1.641214,-18.175686,2.8696074,-17.174997,7.108027,-5.823744,2.6987073,-7.1587634,4.2219296,-0.21296136,-6.6653147,-1.4301003,10.090025,15.468294,31.249638,23.103136,23.153618,11.793602,5.428747,1.0694656,2.8201678,4
831,-472.60236,78.54308,19.876333,-5.4960785,-17.942966,7.2472496,-13.545978,7.691226,-22.834776,-1.8166432,-21.43114,-7.151692,-11.2952,4.0859804,-7.0895953,4.50214,-3.9610236,5.3957677,-0.39917448,-7.956904,-0.8463216,8.040829,7.5916953,31.31687,30.681864,31.088005,14.090815,8.150162,-4.0359087,3.4309647,4
832,-429.36963,49.176502,4.631281,2.386656,-16.23086,14.194089,-22.724993,5.492029,-22.259783,8.167863,-21.08465,5.6354876,-13.96077,7.466646,-6.431927,3.796309,-4.1303725,9.783824,-2.6610432,-1.579075,0.46979207,6.051309,-2.1112876,19.887821,17.650244,26.340199,21.26757,16.842628,-1.8019633,1.7304995,4
833,-458.34958,59.424118,6.9234896,8.622455,-1.1668564,6.407913,-17.125713,5.499527,-20.270355,-0.2351667,-20.641054,-2.6282823,-10.615392,7.321106,-9.132738,3.4824836,-3.6149373,3.6235363,2.2195446,-0.95733064,-1.17528,8.70832,5.7476735,21.479872,25.65465,25.48923,15.214346,15.913794,2.6807094,1.5474972,4
834,-391.52667,32.099464,1.7672718,3.2876444,-13.085762,9.316069,-20.29195,7.0397615,-18.296947,7.989525,-20.219204,5.327361,-11.50051,8.481949,-5.0033526,1.6531444,-5.8215685,5.3577037,-1.271824,0.2370749,11.656872,26.067154,16.740065,20.273571,9.83082,8.845797,1.6730366,9.993329,2.0430377,3.8385582,4
835,-390.36517,46.212936,-4.9866076,11.190122,-3.7054822,4.225717,-20.886902,4.5768867,-26.534893,4.6951447,-22.091358,-0.4961308,-10.6083355,6.8056664,-8.5672245,5.3286276,-10.743656,4.961151,-0.09885426,-1.391691,5.7189665,32.796112,23.108814,30.59346,16.135645,6.788363,-3.9172487,2.6660838,3.8695707,8.107045,4
836,-422.08105,52.57041,-1.3502178,6.3265905,-11.172929,4.846742,-19.356333,3.8985548,-20.322077,-1.052773,-19.685005,-1.6682308,-10.241216,10.186478,-7.64256,1.7686535,-0.096487366,4.76779,0.13870986,1.630628,0.24387105,16.800173,18.313728,30.780087,24.914549,20.14537,2.1180525,0.79085934,-5.034699,7.5522447,4
837,-446.4084,59.927418,4.9973383,3.1978552,-3.457593,7.859451,-17.074514,1.9145854,-21.070274,0.84994596,-18.681187,1.0587895,-11.645471,5.559363,-7.6754994,3.704486,-5.7877,4.521353,3.1836207,0.81549054,-5.112661,8.424335,8.917897,21.499092,26.75141,23.442656,12.599908,10.131192,1.0145556,3.2237406,4
838,-440.66074,64.026665,-0.5108365,-0.03837822,-4.1227694,12.276336,-22.111738,4.9375067,-18.31214,2.606348,-16.798466,-2.8055549,-9.6574545,7.606774,-4.565416,3.4003015,-4.8266273,3.8357592,1.9322306,-8.880316,-2.5361261,9.722982,10.999979,23.644058,24.881859,26.531412,15.984756,11.495992,-1.407719,0.74325913,4
839,-448.31473,61.507217,9.830666,6.310312,-7.7463098,8.535446,-18.084007,4.487711,-19.08587,1.3480383,-12.646072,-6.9108047,-5.3584523,4.442095,-6.852311,6.2170653,-5.732158,11.450332,1.4267434,0.2712684,-6.265062,10.9759865,-2.6515517,14.431509,18.083956,24.914091,17.185389,16.42543,3.0099387,1.6330707,4
840,-413.45718,58.349567,6.738479,4.029814,-23.203524,0.5742691,-13.747397,11.5217905,-22.064247,7.7814856,-21.469858,-4.1415644,-8.964761,5.049809,-6.476633,4.112222,-9.640373,4.5493436,-6.6959066,-6.36532,-2.6820323,11.680585,9.038146,32.125683,30.722853,29.555128,11.2080765,8.227047,-5.715966,4.277481,4
841,-458.19382,60.22622,7.9179354,0.41605687,-6.1587443,5.5940447,-16.632477,5.2485147,-24.474379,3.3227255,-21.490961,-3.5666723,-7.399397,5.4690533,-6.075376,3.1471035,-4.2152057,11.291265,-2.1896844,-0.38290367,5.0270724,15.128227,10.891827,30.226357,22.395397,18.61778,6.4200106,3.4035165,-4.103331,6.45721,4
842,-421.57016,55.6563,-0.23930681,11.102198,0.14225236,5.6189737,-24.295263,1.4632046,-17.56418,-0.14247149,-16.95755,-4.1985507,-4.028599,4.3411345,-2.9069037,2.9998817,-7.133101,8.724407,-1.3969766,-2.0143445,1.2251916,12.706316,8.268456,32.295395,24.224977,22.152834,10.39123,4.4773345,-4.054136,7.361874,4
843,-438.27682,62.38177,5.597707,-4.468091,-12.279157,9.023094,-9.201169,6.679661,-27.11141,0.03669096,-24.050945,-0.54691935,-4.3898454,2.8253243,-6.067861,3.6502707,-7.583971,6.5347095,-6.2314606,-5.1976714,8.065815,20.336212,19.979914,37.925404,21.36443,18.999979,3.9352653,2.0603318,1.5677346,6.091556,4
844,-386.53796,63.74935,-4.6819143,-9.321484,-12.073557,11.008836,-23.009445,-3.8668187,-16.180586,5.909747,-22.659182,2.116893,-12.275642,8.648815,-9.080712,0.5968719,-7.258927,-0.024405982,-0.46912614,-6.8335342,4.9236555,22.37952,19.466835,30.677134,24.66409,14.003183,5.4538436,5.483876,-0.93310857,9.853637,4
845,-419.666,53.64098,2.6802921,-4.1677923,-5.8705754,5.004083,-21.956896,0.9973887,-22.174915,6.5739393,-21.581957,-1.0238713,-7.0816007,6.372027,-4.187954,4.0953975,-9.347159,9.4474945,-2.062742,1.2061737,7.049,17.82448,15.6534195,30.625492,23.909346,21.751795,5.829009,1.7325133,-5.164707,6.635198,4
846,-404.8543,67.012314,1.3672502,-8.310097,-12.086888,8.556603,-16.663078,2.9770894,-21.094553,-1.5940691,-21.264477,3.2682605,-9.6312275,5.923579,-8.979808,-0.27482396,-10.158287,0.7121116,-0.16405553,0.5274086,14.818706,35.306618,29.735352,31.733286,14.361258,4.9890265,-4.0615807,5.6070995,5.683237,6.624965,4
847,-381.27267,63.215443,-6.7938256,-4.390157,-16.586206,11.705703,-22.146616,-0.7968871,-22.673853,1.4385753,-18.477213,-0.6521034,-11.103189,4.7355037,-10.733552,-0.45818788,-8.0589075,3.9042008,3.1526077,-2.2145178,15.845774,27.880753,20.508636,28.246435,13.6784,8.170258,2.7249632,7.367571,-0.4334639,5.336306,4
848,-420.33932,64.85103,1.7687546,-4.5134883,-4.9460964,8.976611,-22.546755,-7.845335,-21.006643,0.19593953,-28.299192,-8.351197,-9.21709,3.172869,-13.736887,0.13920309,-10.08998,6.7808557,-1.2567543,7.2894,20.318565,37.50311,23.582306,26.346437,9.902128,8.477243,-0.46915242,11.182847,-0.14863959,1.882593,4
849,-446.18173,76.00536,9.239769,-4.440851,-11.902739,12.525098,-14.171924,1.9458618,-22.663885,-3.919433,-23.55545,-7.299523,-13.815715,2.232087,-6.230883,0.43809423,-6.600137,4.867504,-0.5083583,3.7439632,-6.9349966,7.4828305,10.543629,21.289,34.252956,32.737133,21.330738,14.165552,-2.711525,-0.2109042,4
850,-428.7803,46.995827,5.263811,-0.40241048,-2.8054948,13.348987,-12.376074,2.407381,-26.832325,1.5120785,-25.062262,3.5011606,-10.516245,3.6697817,-7.053807,5.3294168,-3.11513,6.5130873,6.945061,15.120277,19.345413,33.745148,26.172556,18.63903,5.6883764,0.98456305,-5.060914,3.1826348,4.2435794,1.9433517,4
851,-437.25537,62.7261,8.98305,-1.1142379,-8.021482,17.5395,-16.598793,-1.2974014,-15.652463,5.251104,-18.89586,-7.6563287,-10.966418,9.270145,-10.084086,4.723206,-2.9964077,6.9583917,3.3823068,4.999256,-1.2364322,16.426105,14.795013,23.672106,24.496418,17.906893,3.305551,7.123811,-1.6925368,2.5117245,4
852,-422.44016,69.76887,20.795351,5.168424,-27.98504,2.8502436,-20.655504,6.1598434,-18.797354,1.22061,-15.866211,1.7804176,-16.128633,5.970957,-2.518485,-0.83663005,-2.3707826,4.3740854,-5.546779,-6.022511,0.20126091,11.816547,20.05995,36.78065,36.256306,23.169813,10.266369,-0.36349863,-8.0031185,5.4784775,4
853,-428.52368,66.909294,7.949702,3.5789263,-3.5258117,6.801641,-21.782171,5.690974,-21.59038,-7.054522,-25.5896,-8.236552,-12.657073,3.8754451,-15.992866,6.354916,-4.9357414,5.147633,1.739996,-2.6779935,-3.7608128,12.39054,13.62957,29.397236,34.78389,28.895447,11.9732895,7.8461714,-5.29239,-0.011892518,4
854,-412.60394,63.27867,7.477278,-8.649046,-15.647721,2.1091015,-9.6145935,1.9862386,-26.159435,6.6456785,-28.258894,-1.2967578,-12.410297,2.529404,-5.294687,5.8571334,-7.660677,2.2400386,-5.211832,-3.950601,1.9728142,18.746721,19.74762,30.852686,27.142593,21.510403,8.234848,4.0921593,1.1544849,5.337528,4
855,-444.61414,69.67852,8.4539585,-4.944586,-8.324677,8.495888,-16.121876,4.6230006,-24.25728,-4.419346,-18.918766,-5.1908784,-13.742363,10.661385,-7.480569,1.9604994,-5.357731,3.294127,1.8755956,-2.2902946,4.611615,20.791466,21.440039,29.40683,24.425098,19.393578,3.2105901,3.7520182,1.910483,2.777398,4
856,-456.26913,65.40002,0.14661437,3.760514,-2.3547735,4.3279476,-16.336882,3.8028498,-19.518656,3.436444,-22.634487,-1.1757443,-8.953684,2.8924372,-3.2606673,4.98485,-4.054116,10.7637205,0.52283347,4.2803082,12.249049,17.497107,10.159419,22.821243,9.55005,12.815809,4.2247376,9.874582,-0.4787986,4.569033,4
857,-437.08453,66.27791,11.189295,-4.9968276,-19.895845,3.850508,-15.864504,10.681789,-26.481842,4.8203917,-21.140694,-4.834271,-10.010517,4.012596,-9.388144,1.5836848,-6.775233,8.578493,-2.993089,-5.0188155,3.7431238,16.173557,8.870612,37.632736,28.984905,25.45728,12.64919,4.9127145,-5.7239094,5.544529,4
858,-382.82568,47.557487,-6.5068464,2.0641177,-10.918868,12.0112915,-24.666382,-4.057928,-26.122496,4.8909526,-24.258627,-0.39579183,-10.951905,7.2709785,-10.218743,1.5900418,-10.529363,9.392839,4.623531,8.901281,18.854689,34.036285,16.400377,19.051651,2.9770901,2.620051,-1.290478,8.258786,-1.3663197,4.6747155,4
859,-447.6248,55.754272,8.609407,7.66805,-4.895872,10.140289,-19.70433,5.6840386,-15.469184,5.478341,-21.040321,-1.8858463,-11.53258,6.806041,-5.9281588,5.2372556,-5.655096,5.9633765,-1.6843969,-2.703092,-4.3168187,6.8666263,6.7743516,25.269783,24.121218,29.56211,17.651718,14.544558,-4.809162,1.4126695,4
860,-453.3981,49.85503,6.661657,13.507531,-1.0641718,8.062867,-18.999043,7.0507264,-19.98372,-3.0160415,-19.731146,-6.2633986,-10.891356,7.479641,-7.4265313,1.0508622,-3.7927525,3.472081,-1.2103462,2.3278468,12.4906,29.088203,29.478018,29.109667,11.49481,5.8113723,-7.503316,4.2951527,2.564382,9.638257,4
861,-431.52142,43.28498,5.4863777,11.196383,1.3699026,7.768805,-19.5483,5.152006,-23.653635,5.8200035,-23.687082,1.4304354,-10.92417,1.7048382,-7.2297935,1.3244606,-4.0891123,5.41998,0.011265033,4.2792535,1.9719567,15.10037,12.990869,22.726595,22.995235,22.02642,11.198354,8.230214,0.09882568,4.7674704,4
862,-428.7605,71.16483,2.7188206,-12.413025,-7.1281543,10.622714,-24.863678,1.5951387,-16.841633,2.0931091,-19.552023,-0.29686508,-12.831666,2.8722727,-6.63922,3.1056013,-7.279634,7.8235817,-1.7685933,0.29308212,2.139061,15.183066,12.881776,33.17863,24.874428,24.916384,10.24669,4.9237924,-3.2147481,6.614386,4
863,-440.1419,51.954628,6.1180463,14.005896,1.6256915,2.173322,-21.759525,3.5116262,-19.294779,4.6039963,-25.259502,-2.9219558,-5.9710803,1.839381,-5.5770373,3.4103541,-4.5770307,10.016919,-6.2005854,-5.330798,-1.0960094,4.13031,9.103473,30.269972,20.258373,27.00405,11.263044,12.08562,-3.3896701,3.3494704,4
864,-396.14984,47.6147,5.5825,-7.096911,-15.439208,8.214371,-18.303764,7.051165,-23.38989,0.62791747,-20.621548,-0.08197288,-10.614462,10.79097,-10.833063,0.8796358,-6.053181,4.6761656,-0.03796774,5.177136,9.698136,31.751196,23.20734,31.40386,17.498844,2.9199803,-6.505005,3.8963692,-0.072179705,10.488774,4
865,-412.29514,70.730934,7.335695,-6.87816,-11.1852665,14.897861,-20.997807,2.6064963,-22.543571,-15.104725,-24.110296,-4.0227313,-16.660048,8.078196,-9.661769,-2.5526993,-6.1128244,-1.406772,-0.57950974,3.175334,7.661043,31.839975,30.469915,32.866886,20.93697,13.788703,-4.7784348,4.807696,-0.05695172,5.9903183,4
866,-399.24188,57.94499,3.8100243,-7.836793,-16.483639,9.404514,-21.657867,9.859028,-21.130545,2.1161153,-20.788692,1.3584332,-13.492837,8.325413,-10.330875,1.8333895,-5.605332,0.23059559,-0.9704418,-4.22139,-3.3336618,17.993341,9.732807,26.507809,27.683628,18.948322,10.420549,10.561212,-2.0234833,2.793791,4
867,-416.8787,56.834076,-7.8508716,10.920119,2.0815358,0.7182366,-24.925163,3.5318396,-18.71739,1.5581579,-22.670887,-2.915331,-6.352668,3.2512798,-8.740628,2.6847937,-3.5455225,2.8343012,1.7557127,-2.7992694,-3.7189322,7.0368905,7.910814,23.31549,32.113586,30.870815,19.509808,12.699294,-5.812339,-1.5335898,4
868,-400.96365,64.767685,-2.2237003,-5.938713,-20.552563,2.260128,-19.309803,11.149389,-26.443354,6.717169,-20.620504,-0.727752,-12.826557,6.5281405,-9.073325,3.964115,-7.706789,3.968796,-0.20011646,-0.009780137,7.959511,31.608173,22.709045,33.526825,20.349888,8.275198,-2.4169724,1.2268468,-0.9438238,8.598094,4
869,-434.6566,55.55207,4.729099,2.863187,-11.112126,7.4625473,-18.130615,8.670013,-23.208792,6.358572,-23.447906,0.77828926,-9.353857,4.8919578,-7.6239257,4.908102,-2.8251948,10.801714,-1.8263716,2.6124637,-2.471831,9.807624,7.135228,22.771084,26.413301,26.883175,15.590119,11.344987,-2.0199733,-1.5929012,4
870,-433.32693,81.16287,11.212692,-3.5884101,-13.579174,10.614967,-16.935633,7.687342,-21.2635,-1.9801016,-16.583668,-9.807046,-13.913734,7.561683,-12.557132,2.0425138,-6.8343377,1.2182173,-0.58832395,-5.6669207,-7.085924,6.975035,7.587085,27.08923,33.4836,33.20456,22.139816,19.634727,-6.345581,-0.722849,4
871,-445.97256,47.544468,3.9012854,0.5533719,0.0014338217,14.581054,-14.483944,-4.3923454,-26.643044,1.8353473,-25.80294,0.11081175,-5.801529,1.7991998,-4.2715044,4.9481115,-3.8970447,13.687836,0.7942955,11.887464,9.535278,20.406017,15.961205,22.226568,16.120302,11.955561,4.141458,9.537357,3.2655885,1.542378,4
872,-469.01447,45.610474,11.4033375,16.897745,6.4664683,6.3849697,-18.407015,4.0020723,-17.937887,-0.7236083,-23.194536,-0.8078531,-10.566418,2.8970337,-8.1081705,0.89198405,-2.3619692,7.360478,0.20245026,0.032783967,6.441324,20.082644,19.653938,30.599138,19.984232,14.036476,0.17340592,4.5512033,0.40099955,10.823685,4
873,-439.22922,59.79862,11.659449,2.2389765,-15.158936,-1.0907338,-11.624393,11.062475,-25.216078,7.2900224,-23.017466,-4.3052764,-7.777267,5.477712,-3.494881,3.945465,-4.706526,5.8003016,-4.3482895,0.8558495,-4.719325,11.399707,7.9692245,23.944418,27.99001,27.948572,14.823025,9.867038,-3.6133134,-0.11370136,4
874,-431.2436,61.9215,9.751375,1.4189377,-12.196799,3.7480085,-17.486868,5.173081,-22.647293,1.8879278,-22.470423,-4.0438585,-14.542061,10.461399,-5.575192,1.682964,-2.462589,-0.06937698,-2.0217118,-1.820121,-0.86676437,22.380785,20.298431,29.114725,28.235802,18.591154,2.978282,4.1152434,-0.9920538,5.440842,4
875,-399.4118,53.943176,0.50107247,5.4088416,-15.563845,14.416412,-23.14209,-5.152798,-17.703959,3.9302583,-16.013706,-5.9246078,-8.3590145,7.237774,-8.065588,7.306146,-9.969833,15.868796,-4.4696,2.0146956,-1.1041012,18.543211,11.156998,33.369358,22.172386,21.382181,3.6053727,4.588414,-7.558076,5.508378,4
876,-443.02753,64.2644,4.134518,2.8571086,-3.8879817,6.821218,-17.840582,5.4840927,-18.012436,1.2632638,-21.307528,1.6696712,-12.628739,7.5190773,-5.1187153,1.7068503,-2.4953196,5.414903,0.25828043,-0.3151928,-0.478463,10.44358,11.357196,22.463308,28.402956,24.199383,13.811066,8.615795,-3.6970868,0.91319865,4
877,-414.05493,52.079132,5.2747803,-8.299549,-11.570141,6.8484955,-19.407856,5.3772016,-22.483007,2.0602953,-21.794376,1.2641188,-14.958445,8.11474,-9.900467,4.066334,-3.4369173,3.9851823,1.7864823,6.4867034,14.97991,37.58344,22.553719,26.447773,10.731436,5.4948153,-4.443087,5.137246,1.2775453,4.1538796,4
878,-402.58563,74.98056,-10.163375,-13.755374,-12.442207,5.6609874,-19.063217,-1.5406235,-18.975359,5.1721344,-21.095324,2.076393,-10.325261,1.7546811,-10.422479,1.197125,-6.859447,5.9827485,1.3764039,-1.9434302,-1.2512938,10.032973,9.242076,26.944326,31.851982,30.915642,16.814356,8.727497,-7.054702,-0.6113084,4
879,-458.24835,57.980347,8.581608,-5.078835,-12.334955,10.8898945,-13.014294,9.925079,-17.543926,0.10624623,-16.375864,4.9349904,-12.688132,8.3752775,-7.597829,3.7814145,0.9998568,7.9851604,0.60594064,4.3170066,1.7142189,11.004398,1.23454,15.952053,20.064682,24.04935,16.543303,13.987197,-0.30871874,3.696984,4
880,-411.6143,66.24839,-8.387914,-5.0590386,-8.182045,5.775062,-17.266327,3.8992774,-23.037796,6.4600286,-22.476952,-2.6252537,-7.110289,1.5989977,-3.8849857,3.7701411,-8.130656,9.035902,-2.0381212,-2.9309044,-1.4767514,10.52649,9.059302,28.795074,26.04813,29.29774,16.15781,6.5511713,-6.342398,2.0240405,4
881,-464.52393,56.69573,4.4039097,8.620239,-3.24827,13.023376,-12.692698,-2.3919506,-19.761452,0.95321316,-26.953197,-0.22984995,-9.136255,2.0739357,-3.0428019,1.4215908,-1.2202559,6.332332,-2.6250005,-1.195408,4.5957236,10.225997,13.830085,24.245295,20.708714,26.474148,15.363308,12.09003,0.93456846,2.1469102,4
882,-446.06082,76.55938,16.196682,-1.3329877,-18.362198,-0.66708124,-15.092233,13.097977,-33.11909,3.654742,-18.044867,-6.1996236,-5.35381,4.853913,-7.646865,6.429081,-4.6477857,9.383113,-2.0874083,1.5169287,3.180304,16.75035,15.089398,29.873634,25.227087,19.103146,7.42746,7.314796,0.34839126,5.5167484,4
883,-453.29205,54.777744,4.565277,-0.030293174,2.4831998,7.0557594,-19.015108,1.9536097,-17.960043,0.14104271,-23.371315,1.4465874,-15.574217,3.6074877,-6.0789757,4.3799195,0.37024805,10.053094,-1.3042337,1.9629359,-2.5012171,11.3821535,10.632349,29.033052,21.952291,28.202112,12.388476,9.715414,-1.9121282,4.4919357,4
884,-433.48117,51.5517,4.7470856,10.220214,-1.4842424,4.7557616,-20.26877,3.7971606,-23.198801,9.694348,-21.942907,-1.3683487,-6.219207,2.7753892,-3.9979532,3.9826107,-8.532908,9.177098,-2.7979622,-1.4622582,-3.4239762,4.0474343,-2.447351,16.60217,16.52199,26.22561,21.978308,21.824675,7.4797397,4.8754234,4
885,-463.1503,58.863934,9.093116,4.73414,-0.7600584,11.702718,-16.426886,4.590958,-15.542178,5.583797,-10.948605,-2.088005,-2.5625446,7.699491,-2.8438501,5.101178,-5.0093307,8.907582,-1.327508,-1.4347461,5.106794,14.481508,8.104405,25.564161,19.74394,17.364927,10.443374,5.2966924,-4.524428,4.1899176,4
886,-449.44232,67.53022,15.674561,8.403592,-17.863762,-4.8639927,-17.924545,5.845706,-25.25642,8.347558,-22.92258,-4.7969327,-11.531951,4.221811,-5.6728354,0.42524633,-2.114515,8.934139,-4.630938,2.0912614,-2.6995163,7.3351703,12.59181,25.891642,29.60995,28.313038,17.881462,8.836782,-4.6409407,-1.019387,4
887,-443.36407,50.20849,4.947277,-8.708887,-8.954859,11.200293,-15.373779,8.730756,-18.823032,5.3860765,-18.125517,3.55537,-9.473819,8.539405,-5.800618,4.8785,-8.244376,5.179757,-0.3541147,1.5696818,9.216567,26.506721,19.734308,27.002106,13.36771,10.9072275,2.3629084,4.1530643,2.4062905,7.3218656,4
888,-466.8134,52.17222,1.0270512,1.7394536,-8.403322,5.9054284,-9.231901,4.155862,-23.204733,3.8757904,-15.232519,-2.2466655,-5.7433095,2.6928818,-1.7974697,4.976636,-9.925905,9.120565,-0.35191908,7.1091576,12.862521,25.692898,22.858461,28.586987,12.772577,5.2007637,-3.3317268,-0.829408,3.783167,3.476064,4
889,-432.2409,43.320187,14.086464,5.384935,-17.70535,5.8686757,-17.111032,9.095784,-22.291231,7.734704,-20.832142,0.24264845,-12.0554905,8.5588455,-5.3730383,5.744588,-5.004795,3.5165658,-1.802681,-2.095384,-1.4793749,14.207967,12.560962,23.53532,27.350435,19.106085,11.413641,10.917743,-0.53950495,2.9572625,4
890,-434.06055,65.13277,15.184603,-0.9437361,-7.9041357,12.166634,-20.253973,7.167062,-30.980688,2.0804906,-24.047531,-8.076089,-11.323803,4.222168,-7.3239994,7.1397743,-6.526347,8.213118,-2.4733965,-4.325165,4.450679,26.438408,19.007698,34.018826,21.453886,13.973879,2.3635137,5.269884,0.36909658,4.033826,4
891,-439.04016,63.858494,-0.12642151,-4.591337,-12.037366,10.137577,-15.8398905,5.936622,-18.977913,4.717744,-21.785242,-0.03136554,-10.682091,7.9507837,-7.806908,2.1847026,-6.0684314,4.639764,3.0948641,-0.94967246,-1.6136024,17.232782,16.568052,25.291676,28.775715,20.382317,6.6417956,1.9986142,-3.7123947,4.1994863,4
892,-448.61078,73.65226,4.140961,-3.4204195,-1.9028002,15.051525,-18.725811,-1.3481666,-18.910885,4.110658,-22.635044,-7.230959,-10.959502,8.211848,-9.05518,5.227953,-5.9865065,4.8449726,4.4445567,-3.5484085,-4.3254814,14.383394,10.578681,27.95024,28.232115,22.765974,10.236129,8.862687,-3.7260888,4.187853,4
893,-421.04996,39.299515,8.663384,0.54949886,-13.80682,14.029993,-18.901573,8.043878,-22.460411,7.089358,-19.968668,1.7360197,-13.025183,7.0308104,-5.9583535,6.0198236,-5.877895,3.3092363,-2.0095003,-1.1031997,-0.89926136,20.032122,14.972497,32.411488,29.199629,18.570145,3.4105344,4.1239276,-4.430314,5.2205987,4
894,-382.40292,39.16005,-1.006672,2.6126232,-16.08464,5.339308,-24.31277,2.719647,-24.746944,8.322373,-22.240128,-1.0401073,-7.6298146,9.28783,-6.503285,2.7736886,-8.708369,5.773055,-1.6252686,0.71103925,4.4419584,24.55735,22.161066,35.58186,22.972958,11.26844,-2.3331625,-0.48511028,-2.0985184,10.51429,4
895,-436.22476,67.122246,15.294365,-3.559628,-17.293938,1.9164947,-15.539636,4.1380324,-22.665741,4.177313,-23.15238,1.2243936,-8.694332,3.7816062,-4.832364,0.9184097,-3.6197193,4.894554,-5.678348,-3.0627127,-6.067112,4.268383,2.2392523,15.7679825,27.104584,29.606539,25.310255,20.363913,2.0329547,-0.48639742,4
896,-437.23517,60.77261,3.5162876,5.3208036,-6.3016644,-1.2927611,-17.19724,6.9461784,-24.945276,8.023304,-23.037533,-0.90790474,-8.360622,4.0142245,-6.911825,2.5843885,-3.9585323,4.11492,-5.150982,-4.34912,-7.3631787,11.034162,10.545739,23.940054,36.102722,33.85303,20.02365,11.5949955,-4.2491317,-3.4573174,4
897,-444.6402,73.97632,7.0324397,-6.169888,-17.074978,5.603543,-13.76636,7.499636,-23.954554,7.323981,-21.689384,-0.67272073,-8.257145,0.095277235,-5.4357824,4.7568226,-7.665099,8.412818,-2.9253185,-5.202504,3.9790614,10.340973,5.049092,29.687435,27.531172,29.314651,13.879797,6.4248495,-4.2992163,1.5119318,4
898,-427.05338,55.964138,1.1969537,8.741821,0.35344943,8.775577,-20.707535,1.7552135,-13.780095,1.7179239,-22.831762,5.6698437,-8.151328,7.6902413,-5.9042187,1.7115637,-2.0662627,3.2502453,-2.3038716,0.83997756,8.734833,25.317831,22.423409,29.350054,14.201738,7.6429825,-1.5433072,3.2846801,0.80945563,10.500898,4
899,-402.21902,66.64472,1.8563445,-13.090139,-27.944832,3.646166,-14.452639,10.784504,-20.87162,1.1501552,-21.018843,0.118887104,-9.484155,4.497329,-7.5964894,0.9727379,-12.099698,2.9041498,4.4428353,5.6725802,24.449339,37.484306,20.810009,21.773407,5.5385966,-0.22225854,-4.578079,7.3245373,2.735879,3.4802043,4
